SBCL;SHASHT;READ;run;0.025721
SBCL;SHASHT;READ;user;0.025663
SBCL;SHASHT;READ;sys;0.000058
SBCL;SHASHT;READ;mem;15863408
SBCL;SHASHT;READ;run;0.025326
SBCL;SHASHT;READ;user;0.025326
SBCL;SHASHT;READ;sys;0.000000
SBCL;SHASHT;READ;mem;15863408
SBCL;SHASHT;READ;run;0.025138
SBCL;SHASHT;READ;user;0.025138
SBCL;SHASHT;READ;sys;0.000000
SBCL;SHASHT;READ;mem;15863408
SBCL;SHASHT;READ;run;0.024835
SBCL;SHASHT;READ;user;0.024835
SBCL;SHASHT;READ;sys;0.000000
SBCL;SHASHT;READ;mem;15863408
SBCL;SHASHT;READ;run;0.025133
SBCL;SHASHT;READ;user;0.025133
SBCL;SHASHT;READ;sys;0.000000
SBCL;SHASHT;READ;mem;15863408
SBCL;SHASHT;WRITE;run;0.026759
SBCL;SHASHT;WRITE;user;0.026721
SBCL;SHASHT;WRITE;sys;0.000038
SBCL;SHASHT;WRITE;mem;12631760
SBCL;SHASHT;WRITE;run;0.024786
SBCL;SHASHT;WRITE;user;0.023557
SBCL;SHASHT;WRITE;sys;0.001229
SBCL;SHASHT;WRITE;mem;11913664
SBCL;SHASHT;WRITE;run;0.024683
SBCL;SHASHT;WRITE;user;0.024683
SBCL;SHASHT;WRITE;sys;0.000000
SBCL;SHASHT;WRITE;mem;11913664
SBCL;SHASHT;WRITE;run;0.024974
SBCL;SHASHT;WRITE;user;0.024974
SBCL;SHASHT;WRITE;sys;0.000000
SBCL;SHASHT;WRITE;mem;11913664
SBCL;SHASHT;WRITE;run;0.025380
SBCL;SHASHT;WRITE;user;0.025380
SBCL;SHASHT;WRITE;sys;0.000000
SBCL;SHASHT;WRITE;mem;11913664
SBCL;SHASHT;WRITE;run;0.025196
SBCL;SHASHT;WRITE;user;0.025196
SBCL;SHASHT;WRITE;sys;0.000000
SBCL;SHASHT;WRITE;mem;11913664
SBCL;SHASHT;WRITE;run;0.024731
SBCL;SHASHT;WRITE;user;0.024731
SBCL;SHASHT;WRITE;sys;0.000000
SBCL;SHASHT;WRITE;mem;11913664
SBCL;SHASHT;WRITE;run;0.025186
SBCL;SHASHT;WRITE;user;0.025186
SBCL;SHASHT;WRITE;sys;0.000000
SBCL;SHASHT;WRITE;mem;11913664
SBCL;SHASHT;WRITE;run;0.024821
SBCL;SHASHT;WRITE;user;0.024821
SBCL;SHASHT;WRITE;sys;0.000000
SBCL;SHASHT;WRITE;mem;11913664
SBCL;ST-JSON;READ;run;0.059137
SBCL;ST-JSON;READ;user;0.059100
SBCL;ST-JSON;READ;sys;0.000037
SBCL;ST-JSON;READ;mem;9162544
SBCL;ST-JSON;READ;run;0.059188
SBCL;ST-JSON;READ;user;0.059188
SBCL;ST-JSON;READ;sys;0.000000
SBCL;ST-JSON;READ;mem;9162544
SBCL;ST-JSON;READ;run;0.059160
SBCL;ST-JSON;READ;user;0.059160
SBCL;ST-JSON;READ;sys;0.000000
SBCL;ST-JSON;READ;mem;9162544
SBCL;ST-JSON;READ;run;0.058942
SBCL;ST-JSON;READ;user;0.058942
SBCL;ST-JSON;READ;sys;0.000000
SBCL;ST-JSON;READ;mem;9162544
SBCL;ST-JSON;READ;run;0.059149
SBCL;ST-JSON;READ;user;0.059149
SBCL;ST-JSON;READ;sys;0.000000
SBCL;ST-JSON;READ;mem;9162544
SBCL;ST-JSON;READ;run;0.059070
SBCL;ST-JSON;READ;user;0.059070
SBCL;ST-JSON;READ;sys;0.000000
SBCL;ST-JSON;READ;mem;9162544
SBCL;ST-JSON;READ;run;0.058915
SBCL;ST-JSON;READ;user;0.058915
SBCL;ST-JSON;READ;sys;0.000000
SBCL;ST-JSON;READ;mem;9162544
SBCL;ST-JSON;READ;run;0.059012
SBCL;ST-JSON;READ;user;0.059012
SBCL;ST-JSON;READ;sys;0.000000
SBCL;ST-JSON;READ;mem;9162544
SBCL;ST-JSON;READ;run;0.058821
SBCL;ST-JSON;READ;user;0.058821
SBCL;ST-JSON;READ;sys;0.000000
SBCL;ST-JSON;READ;mem;9162544
SBCL;ST-JSON;WRITE;run;0.022070
SBCL;ST-JSON;WRITE;user;0.022070
SBCL;ST-JSON;WRITE;sys;0.000000
SBCL;ST-JSON;WRITE;mem;6326608
SBCL;ST-JSON;WRITE;run;0.018993
SBCL;ST-JSON;WRITE;user;0.018993
SBCL;ST-JSON;WRITE;sys;0.000000
SBCL;ST-JSON;WRITE;mem;4856912
SBCL;ST-JSON;WRITE;run;0.018978
SBCL;ST-JSON;WRITE;user;0.018978
SBCL;ST-JSON;WRITE;sys;0.000000
SBCL;ST-JSON;WRITE;mem;4856912
SBCL;ST-JSON;WRITE;run;0.018832
SBCL;ST-JSON;WRITE;user;0.018832
SBCL;ST-JSON;WRITE;sys;0.000000
SBCL;ST-JSON;WRITE;mem;4856912
SBCL;ST-JSON;WRITE;run;0.018736
SBCL;ST-JSON;WRITE;user;0.018736
SBCL;ST-JSON;WRITE;sys;0.000000
SBCL;ST-JSON;WRITE;mem;4856912
SBCL;ST-JSON;WRITE;run;0.019101
SBCL;ST-JSON;WRITE;user;0.019101
SBCL;ST-JSON;WRITE;sys;0.000000
SBCL;ST-JSON;WRITE;mem;4856912
SBCL;ST-JSON;WRITE;run;0.019029
SBCL;ST-JSON;WRITE;user;0.018986
SBCL;ST-JSON;WRITE;sys;0.000043
SBCL;ST-JSON;WRITE;mem;4856912
SBCL;ST-JSON;WRITE;run;0.018613
SBCL;ST-JSON;WRITE;user;0.018613
SBCL;ST-JSON;WRITE;sys;0.000000
SBCL;ST-JSON;WRITE;mem;4856912
SBCL;ST-JSON;WRITE;run;0.019161
SBCL;ST-JSON;WRITE;user;0.019161
SBCL;ST-JSON;WRITE;sys;0.000000
SBCL;ST-JSON;WRITE;mem;4856912
SBCL;YASON;READ;run;0.077957
SBCL;YASON;READ;user;0.077694
SBCL;YASON;READ;sys;0.000263
SBCL;YASON;READ;mem;12927744
SBCL;YASON;READ;run;0.074134
SBCL;YASON;READ;user;0.074025
SBCL;YASON;READ;sys;0.000109
SBCL;YASON;READ;mem;12927744
SBCL;YASON;READ;run;0.074285
SBCL;YASON;READ;user;0.074285
SBCL;YASON;READ;sys;0.000000
SBCL;YASON;READ;mem;12927744
SBCL;YASON;READ;run;0.074741
SBCL;YASON;READ;user;0.074741
SBCL;YASON;READ;sys;0.000000
SBCL;YASON;READ;mem;12927744
SBCL;YASON;READ;run;0.074280
SBCL;YASON;READ;user;0.074280
SBCL;YASON;READ;sys;0.000000
SBCL;YASON;READ;mem;12927744
SBCL;YASON;READ;run;0.074440
SBCL;YASON;READ;user;0.074440
SBCL;YASON;READ;sys;0.000000
SBCL;YASON;READ;mem;12927744
SBCL;YASON;READ;run;0.074048
SBCL;YASON;READ;user;0.074038
SBCL;YASON;READ;sys;0.000010
SBCL;YASON;READ;mem;12927744
SBCL;YASON;READ;run;0.073963
SBCL;YASON;READ;user;0.073963
